individual_id,age,sex,dominant_genetic_ancestry,self_reported_ethnicity_1,self_reported_ethnicity_2,is_multiselect,self_report_concordant_with_genetics,true_ancestry_frac_African,true_ancestry_frac_European,true_ancestry_frac_East_Asian,true_ancestry_frac_South_Asian,true_ancestry_frac_American_Indigenous,phenotype
IND002588,21.2,F,East Asian,East Asian,,False,True,2.1905805940029257e-05,0.061524797725369375,0.9164005285119192,0.00013885564315645958,0.021913912313615006,0.18884679164712748
IND002589,43.3,F,European,European,,False,True,0.000440228525611773,0.44940208431108397,0.00047312923665895337,0.11294984186696283,0.43673471605968245,2.009081384185106
IND002590,61.3,F,South Asian,South Asian,,False,True,0.0011473448210269663,0.0008924300681994779,0.022339159195989357,0.9483014837349669,0.027319582179817378,-1.2090886724247136
IND002591,44.3,F,African,European,,False,False,0.9391844544945265,0.042617274513447025,0.006774370078461693,0.011362689895810999,6.121101775364322e-05,0.005954093778726667
IND002592,78.2,M,European,European,,False,True,0.013213602540410636,0.9862068477858029,0.0001796354418038104,7.553845548512505e-05,0.0003243757764975906,2.6027741218954774
IND002593,66.7,M,South Asian,South Asian,,False,True,0.03220039419039881,0.1106082672378783,0.16448222997518838,0.6873850455319462,0.00532406306458847,-2.8534753757149183
IND002594,72.3,M,African,South Asian,,False,False,0.5534866837301089,0.009712363130148775,0.0007847949744683396,0.2675818275597005,0.16843433060557345,-0.972187985776191
IND002595,66.2,M,African,East Asian,,False,False,0.7998643487373854,0.1332608508829875,0.054532597653692755,1.4959261513727675e-08,0.012342187766672851,-0.5184557149238251
IND002596,34.8,F,East Asian,American/Indigenous,,False,False,0.17269076398855326,0.009890739113152025,0.6403511292340303,0.024476492336641804,0.15259087532762253,-0.7658392715885123
IND002597,30.5,F,European,East Asian,,False,False,0.023559632003157117,0.5494344718620636,0.3098679478727154,0.10615066209467418,0.010987286167389509,-0.6250384675184255
IND002598,78.7,M,American/Indigenous,American/Indigenous,East Asian,True,True,1.7371412390026544e-08,0.07328082441047976,0.29091595746344545,0.014977239497226675,0.6208259612574358,-0.002176349339319275
IND002599,57.7,F,East Asian,East Asian,,False,True,0.156653248070811,0.014636781040526972,0.6566529623678139,0.15674451438727335,0.015312494133574774,-0.843148418590182
IND002600,68.8,F,European,European,African,True,True,0.3240975759668432,0.594354084444243,1.4361575525901065e-07,0.06240213938975446,0.019146056583404007,1.0372164940893795
IND002601,38.6,F,East Asian,East Asian,,False,True,0.01431034382654023,0.0042500182396443065,0.939341285726003,0.0402776284220415,0.0018207237857709956,-0.9293302882533192
IND002602,39.6,F,East Asian,East Asian,American/Indigenous,True,True,0.0021647623297593294,8.74076580506586e-05,0.6442412474031785,0.05937269960437342,0.29413388300463816,0.49876440494911745
IND002603,35.4,M,American/Indigenous,American/Indigenous,,False,True,0.005466838918612108,0.05733636736062377,0.17632857712251235,0.00042323907528211377,0.7604449775229697,0.11912477454887074
IND002604,26.1,M,South Asian,South Asian,,False,True,0.023385590248398192,4.1847314547458224e-05,0.006766174055142434,0.9006825484370501,0.06912383994486176,-0.6240610445435673
IND002605,41.2,F,European,European,,False,True,0.02714584175725271,0.9496522572922892,0.002815788259714544,0.011625899464355032,0.008760213226388546,-0.1231475308364669
IND002606,67.8,F,South Asian,South Asian,European,True,True,0.0131751873934795,0.35754876711751615,0.00475462827105588,0.6244446439731595,7.677324478904897e-05,-2.3829087311783397
IND002607,31.4,F,European,European,American/Indigenous,True,True,0.09318081646715418,0.5184552764711451,0.00014740482373913372,0.013628518779457375,0.374587983458504,-0.6867921617787421
IND002608,75.3,F,East Asian,East Asian,American/Indigenous,True,True,0.02506726719599299,0.024402535915313807,0.6799444668031974,0.007645471907004018,0.26294025817849165,-1.469434599683916
IND002609,72.8,M,American/Indigenous,American/Indigenous,,False,True,0.11046152826191762,2.37211277555364e-09,0.12270113195858309,0.3247224539162964,0.44211488349109007,1.2909374401208003
IND002610,47.2,F,South Asian,South Asian,,False,True,0.030281269612770778,1.7675987235655428e-05,0.08626359657010704,0.8121967380965155,0.07124071973337087,-0.9796577542841285
IND002611,37.0,F,African,African,,False,True,0.8424317859377037,0.036280760457216066,0.00013775820047946653,0.0774345304973447,0.04371516490725596,0.5685556556904529
IND002612,48.2,F,South Asian,South Asian,,False,True,0.00014258226759882449,0.005218702987976063,0.013579758586522815,0.9808053282342925,0.00025362792360994637,0.2904177900834779
IND002613,24.0,M,South Asian,South Asian,,False,True,0.25234442247889544,0.16883910690644688,7.366063504834578e-06,0.5230154289466812,0.0557936756044717,0.6836475290662526
IND002614,40.7,F,South Asian,South Asian,,False,True,0.01631953755457098,0.08606167426205927,0.03181201881867068,0.8589505434946945,0.006856225870004789,-0.366828527818534
IND002615,22.5,F,East Asian,East Asian,European,True,True,0.07569121167187241,0.2839270665319296,0.5582300915193215,0.0015216660838625888,0.08062996419301384,-0.7805728255583321
IND002616,25.3,M,South Asian,South Asian,,False,True,0.12455274049573943,0.1425424516402109,0.039060829187812764,0.6929808158780917,0.0008631627981451953,0.5445636706006113
IND002617,50.0,M,East Asian,American/Indigenous,,False,False,0.08923520563797717,0.0024902160070051473,0.49429881126664055,0.0008627568093696371,0.4131130102790075,1.1922487076350028
IND002618,62.2,F,East Asian,East Asian,,False,True,0.005337623309866524,0.008239083938143118,0.8409624810466859,0.07866977143097978,0.06679104027432452,0.22871256802979756
IND002619,63.7,F,American/Indigenous,American/Indigenous,,False,True,0.15598837532422646,0.007062522304304342,0.01592545770843534,0.037385740014839894,0.783637904648194,0.0034386860456063
IND002620,33.9,F,African,African,,False,True,0.4094810536278627,0.36219091940342957,0.0010514413928336735,0.22558658170871682,0.0016900038671571025,-3.441025954484196
IND002621,64.7,M,American/Indigenous,American/Indigenous,,False,True,0.06938102962605393,0.009004926049378574,6.231383674343853e-05,0.00010549364913538057,0.9214462368386886,0.08985387977761872
IND002622,27.1,M,European,European,African,True,True,0.25654122478788843,0.5210301169534967,0.01884582382728029,0.2024712772404819,0.0011115571908529819,0.1660760377416466
IND002623,52.2,M,East Asian,East Asian,,False,True,0.016250835744218095,3.560358000230114e-05,0.929653214416458,1.5500795533302603e-06,0.054058796179768366,-1.4449558624755805
IND002624,18.0,F,European,European,African,True,True,0.2581979977997353,0.6595831972379437,0.009820477384030827,0.04763432182215973,0.024764005756130563,0.35581837889309403
IND002625,29.6,F,European,European,East Asian,True,True,0.014353913853457145,0.6278705055339652,0.3379131267207345,0.019859527182904877,2.9267089384283262e-06,0.33725657000454
IND002626,72.8,F,South Asian,European,,False,False,3.850257747006091e-06,0.45770222229900687,0.06345530890925886,0.4674381998997638,0.011400418634223478,0.5418581639518724
IND002627,46.2,M,South Asian,European,,False,False,0.009786906692054622,0.18284710335044166,0.009923913835232726,0.7271807326775742,0.0702613434446967,-0.0377571076795262
IND002628,45.8,F,American/Indigenous,American/Indigenous,,False,True,0.00016677833091559955,0.2439306674468212,0.1724127388187377,0.072020090393841,0.5114697250096844,0.30658572457061267
IND002629,85.0,F,East Asian,East Asian,,False,True,0.024713797442257088,0.2096172573568781,0.5637218530294467,0.14574829459974636,0.0561987975716719,-1.5917851336151805
IND002630,31.0,F,European,European,African,True,True,0.34074478972309674,0.5879533910721844,0.005518058234000275,0.06506073421884111,0.0007230267518774731,0.08301701353274979
IND002631,72.4,F,East Asian,East Asian,American/Indigenous,True,True,0.20698804442041904,0.0010618920492954538,0.33332817352373895,0.14462553722115382,0.3139963527853928,-0.31482352815359205
IND002632,69.0,M,East Asian,East Asian,European,True,True,0.004290717343826557,0.3093212491105092,0.6112115135327356,0.016304338074942217,0.0588721819379863,0.30729003738871996
IND002633,63.5,M,European,European,American/Indigenous,True,True,0.039122847937180794,0.5284410395530831,0.0013143035495994384,0.0002187075111111876,0.43090310144902555,-0.8447497021524487
IND002634,57.2,M,East Asian,American/Indigenous,,False,False,0.003013397951728463,0.007369219585704275,0.5374094263880111,0.10524159971112448,0.3469663563634316,-0.5511738219182496
IND002635,48.4,F,South Asian,South Asian,,False,True,0.20863526873915025,0.10427070588010869,0.0353641782931142,0.6153087438540391,0.03642110323358761,0.8174550434737674
IND002636,55.7,M,African,African,,False,True,0.8696199671956911,0.00046441992084600593,0.11519966701273701,0.014648019489185326,6.79263815406426e-05,0.6856900811740263
IND002637,80.0,M,African,African,,False,True,0.7229072333543517,0.06620069421395648,0.20796128419010038,0.0005193066986072008,0.002411481542984511,0.5952610646347892
IND002638,65.4,M,American/Indigenous,East Asian,,False,False,0.014369941349524845,1.323332592331741e-07,0.3698063301273439,5.0777194644225513e-05,0.6157728189952278,-0.2992299158790467
IND002639,75.2,F,South Asian,South Asian,European,True,True,7.985301131181433e-05,0.43050015054870955,0.0202729705594868,0.5491469976670217,2.821347024427373e-08,-0.1995839338638815
IND002640,27.9,F,East Asian,East Asian,,False,True,0.012137696870371596,0.0007213121750416204,0.8918632739864674,0.07187856534405775,0.02339915162406157,-0.5048466367832384
IND002641,32.5,M,East Asian,African,American/Indigenous,True,False,0.053399311254913664,9.167563546193679e-06,0.683341553923267,2.4025720827659235e-08,0.26324994323255213,-3.402999314327439
IND002642,61.3,M,East Asian,East Asian,African,True,True,0.2623623836756964,0.004467001922190628,0.4822804322033885,0.2500967263481009,0.0007934558506234758,-0.058099372674476235
IND002643,30.4,M,American/Indigenous,American/Indigenous,,False,True,0.0062398022295050825,0.16640062740098635,9.58447092210954e-07,0.19898362041347337,0.628374991508943,-0.8889567787776952
IND002644,70.8,M,South Asian,South Asian,,False,True,0.050913472670235715,0.055896948599045364,0.05578086668934241,0.8346315900881645,0.0027771219532120475,0.5929871048922983
IND002645,18.0,M,European,European,,False,True,1.0781210551271363e-05,0.794194759114205,6.074126287844222e-07,6.220471683086194e-05,0.20573164754578424,0.4263063246483547
IND002646,64.3,F,European,African,,False,False,0.011187145779855082,0.663620422315349,0.17321240978224728,0.0027190679689967825,0.1492609541535519,0.6269163627700876
IND002647,81.7,M,East Asian,East Asian,,False,True,0.006929258509461,0.09616298284803798,0.8520326443707259,0.03953890260892952,0.005336211662845733,0.5909134444978007
IND002648,68.2,F,European,European,,False,True,0.07213435185065116,0.8165841513710256,0.006567608441225756,0.002506973403294933,0.10220691493380253,1.310714426924834
IND002649,68.5,M,South Asian,South Asian,,False,True,0.20845668295552236,0.06433306260969453,0.011046345242891263,0.7154411955062887,0.0007227136856032541,-0.11551436457609565
IND002650,49.5,M,East Asian,African,,False,False,0.1482789211898401,5.4795508962654363e-05,0.704666186858925,0.0006857631742354303,0.1463143332680367,-1.1730056069025414
IND002651,26.7,M,East Asian,East Asian,,False,True,0.0005678496567095552,0.0062401333504268856,0.4077847646094055,0.37011470305548533,0.21529254932797273,-1.5589580018858693
IND002652,41.5,F,American/Indigenous,American/Indigenous,,False,True,4.134578158978189e-06,0.003448632346652653,0.12306913287763381,0.06930933866054219,0.8041687615370124,-0.6571026654811456
IND002653,82.5,F,American/Indigenous,American/Indigenous,,False,True,0.06758225152810973,0.009425376954924309,0.0034273793259072495,0.024015850521754326,0.8955491416693044,0.4650603328884836
IND002654,74.2,M,East Asian,East Asian,,False,True,0.13139899521461418,0.24936765341663517,0.38347469867341316,0.07173889394634607,0.16401975874899133,-0.7930730975360467
IND002655,60.2,F,African,African,,False,True,0.9824205057200108,3.484653054741258e-06,0.0016010962086464295,0.0029662243451544774,0.013008689073133607,-1.0453954385571016
IND002656,19.3,F,European,European,South Asian,True,True,0.003810158212096414,0.47174975291664023,0.03202653708134835,0.44707599975786155,0.045337552032053516,0.49777997011351205
IND002657,46.3,F,European,European,South Asian,True,True,0.12618281040249504,0.4104328620774163,0.0729128569835079,0.3557095084641141,0.03476196207246667,-0.5717671574333365
IND002658,62.2,M,African,African,East Asian,True,True,0.6872791254032681,0.011139665214941462,0.29836943483901035,0.0025885750762003504,0.0006231994665795474,-0.41308184293311445
IND002659,67.5,F,European,European,,False,True,0.0033507651465216307,0.8277216580097603,0.06290703120030378,0.07380030653399211,0.0322202391094221,-1.1653262261779616
IND002660,52.4,F,East Asian,East Asian,European,True,True,0.236897508000476,0.25396364340518285,0.5054519734799555,0.003045918451715295,0.0006409566626704663,-0.963532226618403
IND002661,18.7,F,East Asian,East Asian,,False,True,0.2540071011176318,0.07790745065590532,0.33543327769858583,0.05297103586763984,0.27968113466023714,0.4570354688978671
IND002662,74.4,F,East Asian,American/Indigenous,,False,False,0.11034385008525413,0.0013421316144442879,0.47558388605218377,0.05347066184875189,0.3592594703993659,-0.06271640588376082
IND002663,43.7,F,European,European,,False,True,0.04211746749368365,0.6943207596127245,0.007199658260216613,0.1990188936067076,0.05734322102666776,2.026224592865406
IND002664,65.3,M,East Asian,South Asian,,False,False,0.00016921006035389063,0.010818796609420452,0.7780122005822679,0.16466549369364858,0.04633429905430902,0.2760800535236366
IND002665,48.2,M,European,European,,False,True,0.16291377301115736,0.7929400747533286,0.013238784232624846,0.0001456139506339775,0.03076175405225527,0.03425909431976276
IND002666,70.8,M,East Asian,East Asian,,False,True,0.004452811587532141,0.00927851475056407,0.7764729120127286,0.05125436029990549,0.15854140134926967,-0.8627190406337623
IND002667,36.4,F,African,African,,False,True,0.5429338452855793,0.001055688257662141,0.10156221327191131,0.13937690235135286,0.21507135083349432,-0.051975867550390915
IND002668,69.9,M,European,European,,False,True,8.038865525051967e-08,0.5527426330746205,0.005735114050082465,0.42238673700392754,0.019135435482714347,0.4081426235426091
IND002669,23.2,F,American/Indigenous,American/Indigenous,,False,True,0.2439554153825819,0.09570875250508502,1.0590961043742866e-09,0.13817228127115103,0.5221635497820858,-2.083933951459695
IND002670,33.4,F,South Asian,South Asian,,False,True,0.002187737948727557,0.039356464206107104,0.1780679827022226,0.774208877938475,0.006178937204467611,0.2585829829250648
IND002671,43.8,M,East Asian,East Asian,South Asian,True,True,6.4982702623847995e-06,0.030659709188330223,0.4965425472800284,0.4293336726743436,0.04345757258703561,-0.5109175459978282
IND002672,65.3,F,South Asian,South Asian,African,True,True,0.39440201121866,0.08877396467219331,0.05521644495313851,0.4607280778346735,0.0008795013213346138,-0.8151360925823709
